date,source,series_code,series_name,value
2022-08-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.17
2022-08-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,854004.1
2022-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6388.87
2022-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,-0.36
2022-08-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.9
2022-08-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.79392
2022-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,-0.36
2022-08-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.9
2022-09-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,24.08
2022-09-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.13
2022-09-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,18.74
2022-09-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3055514.0
2022-09-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2104721.0
2022-09-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5160236.0
2022-09-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.74
2022-09-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,1.55
2022-09-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,2.85
2022-09-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.07
2022-09-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,836785.8
2022-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6370.34
2022-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,-0.29
2022-09-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.7
2022-09-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,98.15202
2022-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,-0.29
2022-09-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.7
2022-10-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,25.71
2022-10-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.4
2022-10-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,19.9
2022-10-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3111431.0
2022-10-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2100060.0
2022-10-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5211491.0
2022-10-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.83
2022-10-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,1.67
2022-10-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,2.96
2022-10-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.02
2022-10-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,877947.5
2022-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6407.93
2022-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.59
2022-10-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.3
2022-10-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.7797
2022-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.59
2022-10-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.3
2022-11-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,25.94
2022-11-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,8.56
2022-11-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,19.84
2022-11-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3156588.0
2022-11-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2121812.0
2022-11-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5278400.0
2022-11-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.85
2022-11-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,1.7
2022-11-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,2.99
2022-11-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.02
2022-11-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,879514.9
2022-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6434.2
2022-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.41
2022-11-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.1
2022-11-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.78074
2022-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.41
2022-11-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.1
2022-12-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,24.54
2022-12-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,8.38
2022-12-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,18.85
2022-12-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3187782.0
2022-12-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2170267.0
2022-12-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5358049.0
2022-12-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.88
2022-12-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,1.69
2022-12-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,2.99
2022-12-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.12
2022-12-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,883886.2
2022-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6474.09
2022-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.62
2022-12-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,7.9
2022-12-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.92425
2022-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.62
2022-12-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,7.9
2023-01-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,25.09
2023-01-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,10.01
2023-01-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,19.79
2023-01-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3221624.0
2023-01-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2143696.0
2023-01-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5365320.0
2023-01-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.04
2023-01-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,1.82
2023-01-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.15
2023-01-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.12
2023-01-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,812834.6
2023-01-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6508.4
2023-01-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.53
2023-01-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.4
2023-01-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.71347
2023-01-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.53
2023-01-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.4
2023-02-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,26.03
2023-02-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.2
2023-02-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.19
2023-02-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3235889.0
2023-02-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2128587.0
2023-02-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5364476.0
2023-02-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.08
2023-02-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.04
2023-02-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.27
2023-02-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.92
2023-02-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,831224.5
2023-02-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6563.07
2023-02-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.84
2023-02-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.6
2023-02-28,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.54949
2023-02-28,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.84
2023-02-28,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.6
2023-03-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,26.11
2023-03-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.21
2023-03-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.3
2023-03-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3270928.0
2023-03-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2146398.0
2023-03-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5417326.0
2023-03-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.03
2023-03-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.08
2023-03-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.26
2023-03-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.17
2023-03-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,938679.8
2023-03-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6609.67
2023-03-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.71
2023-03-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.8
2023-03-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,100.35643
2023-03-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.71
2023-03-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.8
2023-04-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,27.55
2023-04-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.21
2023-04-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,21.29
2023-04-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3282388.0
2023-04-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2136652.0
2023-04-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5419040.0
2023-04-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.18
2023-04-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.32
2023-04-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.45
2023-04-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.92
2023-04-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,904664.8
2023-04-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6649.99
2023-04-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.61
2023-04-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.5
2023-04-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.89498
2023-04-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.61
2023-04-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.5
2023-05-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,27.59
2023-05-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.36
2023-05-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,21.42
2023-05-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3308931.0
2023-05-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2137582.0
2023-05-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5446513.0
2023-05-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.25
2023-05-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.45
2023-05-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.55
2023-05-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.12
2023-05-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,903238.1
2023-05-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6665.28
2023-05-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.23
2023-05-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.3
2023-05-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,100.58941
2023-05-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.23
2023-05-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.3
2023-06-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,27.25
2023-06-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.24
2023-06-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,21.16
2023-06-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3310857.0
2023-06-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2161384.0
2023-06-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5472241.0
2023-06-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.18
2023-06-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.5
2023-06-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.51
2023-06-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.07
2023-06-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,893074.9
2023-06-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6659.95
2023-06-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,-0.08
2023-06-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,8.0
2023-06-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,100.12628
2023-06-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,-0.08
2023-06-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,8.0
2023-07-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,26.73
2023-07-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.56
2023-07-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.94
2023-07-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3332138.0
2023-07-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2145357.0
2023-07-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5477495.0
2023-07-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.14
2023-07-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.6
2023-07-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.54
2023-07-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.07
2023-07-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,911553.5
2023-07-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6667.94
2023-07-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.12
2023-07-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,7.9
2023-07-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.45754
2023-07-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.12
2023-07-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,7.9
2023-08-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,26.34
2023-08-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.26
2023-08-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.59
2023-08-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3387211.0
2023-08-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2164354.0
2023-08-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5551565.0
2023-08-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,4.04
2023-08-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.69
2023-08-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.51
2023-08-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.14
2023-08-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,923374.4
2023-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6683.28
2023-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.23
2023-08-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,7.8
2023-08-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,100.04009
2023-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.23
2023-08-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,7.8
2023-09-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,25.9
2023-09-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.45
2023-09-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,20.36
2023-09-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3411538.0
2023-09-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2204640.0
2023-09-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5616177.0
2023-09-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.92
2023-09-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.69
2023-09-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.44
2023-09-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.97
2023-09-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,905912.7
2023-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6700.66
2023-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.26
2023-09-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,7.7
2023-09-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,99.60736
2023-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.26
2023-09-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,7.7
2023-10-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,25.25
2023-10-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.37
2023-10-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,19.91
2023-10-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3449675.0
2023-10-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2195088.0
2023-10-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5644764.0
2023-10-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.89
2023-10-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.79
2023-10-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.46
2023-10-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,1.0
2023-10-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,943578.5
2023-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6716.74
2023-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.24
2023-10-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,7.6
2023-10-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,100.06115
2023-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.24
2023-10-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,7.6
2023-11-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,25.32
2023-11-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.19
2023-11-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,19.94
2023-11-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3490967.0
2023-11-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2211381.0
2023-11-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5702348.0
2023-11-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.79
2023-11-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.85
2023-11-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.43
2023-11-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.92
2023-11-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,950303.5
2023-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6735.55
2023-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.28
2023-11-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,7.5
2023-11-30,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,101.24125
2023-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.28
2023-11-30,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,7.5
2023-12-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,24.98
2023-12-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,8.5
2023-12-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,19.45
2023-12-01,bcb,br_credit_stock_bcb_pf_total,Saldo da carteira de credito - pessoas fisicas - total,3522206.0
2023-12-01,bcb,br_credit_stock_bcb_pj_total,Saldo da carteira de credito - pessoas juridicas - total,2271990.0
2023-12-01,bcb,br_credit_stock_bcb_total,Saldo da carteira de credito - total,5794196.0
2023-12-01,bcb,br_delinquency_bcb_pf_total,Inadimplencia da carteira de credito - pessoas fisicas - total,3.66
2023-12-01,bcb,br_delinquency_bcb_pj_total,Inadimplencia da carteira de credito - pessoas juridicas - total,2.45
2023-12-01,bcb,br_delinquency_bcb_total,Inadimplencia da carteira de credito - total,3.18
2023-12-01,bcb,br_selic_bcb_monthly_rate,Taxa Selic acumulada no mes,0.89
2023-12-01,ipea,br_activity_ipea_monthly_gdp,PIB mensal,949176.5
2023-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6773.27
2023-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.56
2023-12-01,ipea,br_unemployment_ipea_rate,Taxa de desocupacao - PNAD Continua,7.4
2023-12-31,sidra,br_activity_sidra_industry_sa_index,Producao fisica industrial - indice com ajuste sazonal,103.06379
2023-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.56
2023-12-31,sidra,br_unemployment_sidra_rate,Taxa de desocupacao - PNAD Continua mensal,7.4
2024-01-01,bcb,br_credit_spread_bcb_pf_total,Spread medio das operacoes de credito - pessoas fisicas - total,24.06
2024-01-01,bcb,br_credit_spread_bcb_pj_total,Spread medio das operacoes de credito - pessoas juridicas - total,9.68
2024-01-01,bcb,br_credit_spread_bcb_total,Spread medio das operacoes de credito - total,19.27
